,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize
9286,5.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,5,5,3,5,3,2,6,5,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,19,1,10,1,70,2,1,3
9287,1.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,4,5,6,2,7,7,5,6,7,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,47,3,6,1,60,1,1,1
9288,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,3.0,4,6,3,1,5,5,5,5,6,4,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,3,2,1,2,27,1,2,1,70,1,1,2
9289,1.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,7,2,7,0,0,3,7,1,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,3,2,2,55,1,4,2,70,1,2,2
9290,1.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,1,5,6,5,5,7,3,1,7,7,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,43,1,6,1,10,2,2,3
9291,5.0,4.0,2.0,4.0,5.0,2.0,1.0,2.0,5.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,2.0,3.0,4,4,6,2,6,6,5,6,7,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,1,1,52,1,6,1,60,1,2,1
9292,5.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,5,5,3,5,6,7,5,6,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,2,28,2,7,0,10,1,1,3
9293,4.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,5,5,3,5,6,2,7,7,5,2,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,1,2,1,18,1,6,1,60,2,1,4
9294,4.0,5.0,1.0,3.0,4.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,5,1,6,3,5,2,7,3,2,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,21,1,1,1,60,2,1,3
9295,4.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,1.0,5,3,3,5,6,3,6,2,5,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,2,20,1,4,1,10,1,1,3
9296,1.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,6,3,6,2,7,5,7,5,6,3,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,2,1,38,1,7,1,30,1,2,1
9297,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1,6,5,6,5,7,6,6,7,7,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,2,2,1,1,19,1,12,1,10,2,1,2
9298,5.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,6,7,2,6,6,2,2,7,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,2,20,1,4,1,30,1,1,3
9299,3.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,2,5,5,5,3,6,5,5,3,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,2,2,1,1,41,2,5,1,60,1,1,1
9300,2.0,2.0,4.0,3.0,1.0,4.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1,5,5,7,4,6,6,1,4,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,4,1,2,1,23,2,6,1,30,2,1,5
9301,1.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,5.0,4.0,2,1,7,2,7,7,7,1,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,63,1,7,1,60,1,2,1
9302,1.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,7,7,5,1,7,1,7,1,7,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,4,3,1,2,29,1,8,1,10,1,2,3
9303,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,7,2,7,6,6,2,7,5,3,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,1,30,1,12,1,60,2,1,2
9304,3.0,2.0,3.0,4.0,4.0,3.0,1.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,2,6,6,5,6,6,6,1,5,4,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,2,2,27,1,2,1,60,1,1,5
9305,5.0,2.0,4.0,4.0,5.0,4.0,1.0,3.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,3,2,6,2,6,4,4,2,4,3,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,4,2,1,1,42,1,4,1,60,1,1,4
9306,1.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,2,5,7,6,3,7,2,1,5,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,65,1,6,1,60,1,2,4
9307,1.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,2,5,7,5,2,7,2,1,5,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,65,1,6,1,60,1,2,1
9308,4.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,5.0,4.0,5,2,7,7,7,6,7,6,2,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,2,1,35,1,4,2,60,2,1,3
9309,4.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,3.0,2,5,1,7,2,5,5,3,2,7,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,25,1,1,1,60,1,1,3
9310,3.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,1.0,6,5,3,1,5,2,4,5,7,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,1,1,1,27,1,2,1,60,1,2,1
9311,3.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,5,3,6,1,7,4,6,5,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,31,1,4,1,60,2,2,3
9312,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,5.0,1.0,2,3,4,5,5,6,6,5,5,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,2,20,1,0,1,20,1,1,2
9313,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,2,7,5,2,3,7,7,2,6,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,1,2,25,1,2,1,70,1,1,2
9314,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,2.0,4.0,5.0,1.0,6,5,7,4,7,6,6,5,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,2,2,26,1,1,1,60,1,1,1
9315,5.0,3.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,4.0,5.0,1.0,1,5,4,3,7,7,2,4,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,38,1,2,1,60,2,1,2
9316,4.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,5.0,4.0,7,4,6,3,7,3,6,4,2,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,2,27,1,4,1,60,1,1,0
9317,4.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,2,1,6,6,7,6,5,6,3,3,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,3,3,2,2,18,1,4,1,70,2,1,2
9318,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2,5,6,1,5,6,3,3,7,6,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,21,1,1,1,60,2,1,2
9319,5.0,4.0,5.0,4.0,5.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,1.0,2,5,7,2,6,2,2,2,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,2,1,54,1,6,1,60,1,2,4
9320,5.0,4.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,3.0,3,6,7,1,4,5,2,2,6,2,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,1,2,26,1,2,1,60,2,1,2
9321,4.0,2.0,2.0,4.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,2,7,5,6,5,4,3,4,2,3,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,29,1,1,1,10,1,1,2
9322,2.0,1.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4,4,6,2,4,2,6,5,6,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,30,1,7,5,70,2,1,5
9323,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,7,5,4,4,5,1,6,4,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,33,1,4,1,60,1,2,5
9324,5.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,4.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,4,2,6,4,7,7,5,1,5,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,2,2,29,1,12,1,60,2,3,1
9325,3.0,4.0,5.0,5.0,2.0,4.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,1.0,1.0,3,5,6,7,5,7,7,3,5,4,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,2,2,1,55,1,4,1,60,2,3,3
9326,5.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,2.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,1,2,7,1,7,7,6,1,7,2,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,0,2,1,32,1,1,1,60,1,1,0
9327,2.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,2,5,6,5,6,5,6,1,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,22,1,12,5,70,2,1,1
9328,5.0,5.0,3.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,3,7,7,6,2,3,3,1,5,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,3,2,2,1,21,1,7,3,70,1,1,5
9329,1.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,2.0,5.0,5.0,4,1,1,6,5,4,7,6,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,26,1,7,1,60,1,1,1
9330,4.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,7,5,6,4,7,7,5,4,2,4,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,1,2,34,1,1,1,60,1,2,2
9331,1.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,3.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,3,2,6,6,7,7,7,5,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,2,1,53,3,2,2,60,1,3,3
9332,4.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,2.0,5.0,4.0,5.0,4.0,6,7,5,7,7,2,5,6,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,1,2,33,1,4,3,10,1,1,3
9333,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,6,2,7,2,5,3,7,1,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,2,2,2,55,1,9,1,60,2,2,2
9334,2.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5,6,2,7,1,7,3,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,2,1,58,1,6,1,60,1,2,2
9335,3.0,4.0,1.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,3,5,7,5,7,3,5,1,4,3,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,4,2,2,1,44,1,12,1,60,2,2,2
9336,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,3,1,7,1,7,6,5,1,7,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3,1,2,1,39,1,7,1,60,1,2,2
9337,1.0,1.0,5.0,1.0,4.0,4.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,2,6,6,6,6,6,6,1,6,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,68,1,6,1,60,1,2,2
9338,1.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,5,1,4,3,5,5,7,1,5,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,2,1,1,2,28,1,8,5,10,2,1,0
9339,2.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,1,6,6,5,4,4,5,2,2,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,1,1,45,1,9,1,60,1,2,1
9340,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,2,2,7,6,7,5,7,1,6,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3,3,2,1,25,1,1,1,60,2,1,1
9341,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,6,5,3,1,7,2,5,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,23,1,2,1,10,1,1,2
9342,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,6,4,6,3,7,1,5,5,5,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,26,1,6,1,10,2,2,1
9343,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,4,2,6,4,5,7,6,5,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,25,1,12,1,30,2,1,0
9344,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1,1,7,4,7,7,7,7,3,3,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,4,3,1,1,30,1,6,1,10,2,2,1
9345,3.0,5.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,7,7,4,5,4,1,1,4,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,17,1,12,1,70,2,1,2
9346,1.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,4.0,5.0,1.0,2,3,7,3,6,4,5,1,6,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,54,1,4,1,60,1,2,3
9347,4.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,7,6,1,1,7,1,7,6,5,2,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,3,3,2,2,36,1,12,0,10,2,3,2
9348,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,6,4,7,2,6,6,6,3,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,1,2,1,42,2,7,1,60,1,2,1
9349,4.0,4.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,4.0,5.0,1.0,2,6,7,3,6,7,7,3,7,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2,2,1,1,16,1,1,1,60,2,1,2
9350,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,2,6,5,1,7,4,1,4,7,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,2,21,1,1,1,60,1,1,1
9351,1.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,1,1,3,1,6,7,7,3,6,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,46,1,6,1,60,1,2,1
9352,5.0,5.0,2.0,4.0,2.0,1.0,3.0,3.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,1.0,2.0,4.0,3.0,5.0,3,6,5,7,6,7,5,5,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,18,1,4,1,60,2,1,4
9353,3.0,5.0,2.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,5,3,5,5,7,4,6,6,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,4,2,1,1,51,1,1,1,60,1,2,3
9354,5.0,4.0,2.0,1.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,5.0,1,2,7,4,6,7,7,7,6,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,18,1,9,1,30,2,1,4
9355,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,6,2,6,1,7,6,7,5,6,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,1,1,1,65,1,7,2,60,1,2,4
9356,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,6,3,6,3,5,4,6,2,6,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,3,2,1,1,30,1,4,1,60,1,1,3
9357,4.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,5.0,2.0,1,6,5,7,4,5,3,3,3,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,23,1,1,1,60,2,1,2
9358,4.0,5.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,5.0,4.0,1.0,6,1,5,2,5,5,6,3,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,20,1,1,1,70,2,1,3
9359,3.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,1,5,5,2,6,5,6,5,5,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,2,2,1,50,1,6,1,60,2,2,3
9360,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,5.0,3.0,2,7,6,4,6,5,1,4,7,5,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,3,3,1,1,27,1,12,1,60,2,3,2
9361,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,5.0,1.0,6,3,6,6,3,1,3,1,3,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,27,1,1,1,60,1,1,3
9362,4.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,2,6,5,5,6,5,5,5,3,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,23,1,1,1,60,2,1,2
9363,2.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,5,2,6,2,7,7,7,5,7,5,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,50,2,7,1,30,1,3,3
9364,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,5.0,2.0,2.0,5.0,4.0,7,5,6,3,6,1,7,5,5,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,2,2,1,2,18,3,2,1,60,1,1,2
9365,5.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,4.0,3,6,4,5,6,5,3,5,2,3,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,4,2,1,1,27,1,8,2,10,2,1,2
9366,4.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,2.0,6,6,6,2,6,1,3,3,4,2,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,2,2,2,1,18,3,6,1,60,2,1,3
9367,4.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,7,5,6,1,7,1,4,3,6,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,3,3,3,1,47,3,2,2,60,1,2,3
9368,5.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3,5,5,1,1,4,5,4,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,1,1,42,3,4,1,70,2,2,5
9369,1.0,2.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,2,1,5,1,7,6,5,5,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,48,1,1,1,60,1,3,2
9370,5.0,5.0,2.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,4.0,3,1,5,3,6,7,6,3,7,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,2,25,1,2,1,10,1,1,2
9371,5.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,2.0,3,6,6,4,7,3,4,1,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,2,2,32,2,6,1,60,1,3,2
